, P300S01_143
Muestra, 144
Coef_erp, 144
nohit_precision, 0.8657777777777778
nohit_recall, 0.974
nohit_f1_score, 0.9167058823529411
nohit_support, 1000
hit_precision, 0.6708860759493671
hit_recall, 0.25980392156862747
hit_f1_score, 0.37455830388692585
hit_support, 204
